scope	niveau	type_document	annee	statut	titre	chemin_par_scope	sha256	taille_octets	pages_pdf	url_source
lycee/seconde/physique-chimie	seconde	diaporama	2019	actuel	Exemple de thématique : handicap et inclusion au quotidien PDF - 136.47 Ko	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2019/exemple-de-thematique-handicap-et-inclusion-au-quotidien-pdf-136-47-ko--bcf18b0ba3.pdf	bcf18b0ba3c1fd45291c8a3b1a8c274f905de49d7a6f6768611c6ee8a2e25d96	139743	2	https://eduscol.education.gouv.fr/5847/programmes-et-ressources-en-serie-st2s
lycee/seconde/physique-chimie	seconde	diaporama	2019	actuel	Exemple de thématique : hôpital, image et réalités PDF - 130.06 Ko	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2019/exemple-de-thematique-hopital-image-et-realites-pdf-130-06-ko--f801b1a2db.pdf	f801b1a2dbd75519aa20f1576d5b0267615191b610d195d71200ca2f2a9b8841	133183	3	https://eduscol.education.gouv.fr/5847/programmes-et-ressources-en-serie-st2s
lycee/seconde/physique-chimie	seconde	diaporama	2019	actuel	Exemple de thématique : les âges extrêmes de la vie PDF - 159.68 Ko	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2019/exemple-de-thematique-les-ages-extremes-de-la-vie-pdf-159-68-ko--b84d11c902.pdf	b84d11c902c4f7fc544819e339c53b40cfda064b074a9a2687388cac350bdb1a	163510	3	https://eduscol.education.gouv.fr/5847/programmes-et-ressources-en-serie-st2s
lycee/seconde/physique-chimie	seconde	diaporama	2019	actuel	Exemple de thématique : logement et santé PDF - 128.57 Ko	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2019/exemple-de-thematique-logement-et-sante-pdf-128-57-ko--1d8d7c9d80.pdf	1d8d7c9d800378f73c0ef6bec77bb912abdcf60131d4064d7bfd869c8906f04e	131652	2	https://eduscol.education.gouv.fr/5847/programmes-et-ressources-en-serie-st2s
lycee/seconde/physique-chimie	seconde	diaporama	2019	actuel	Exemple de thématique : santé et innovations PDF - 126.42 Ko	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2019/exemple-de-thematique-sante-et-innovations-pdf-126-42-ko--c7e81fa304.pdf	c7e81fa304c2661c9822cf359e5c403be5b90869eac45ac035b47b26830bae77	129456	2	https://eduscol.education.gouv.fr/5847/programmes-et-ressources-en-serie-st2s
lycee/seconde/physique-chimie	seconde	diaporama	2019	actuel	Exemple de thématique : vivre ensemble sur un territoire PDF - 164.81 Ko	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2019/exemple-de-thematique-vivre-ensemble-sur-un-territoire-pdf-164-81-ko--7995ee7594.pdf	7995ee7594a96369a5d0abc63c472c3587e93548435c99c9a67f3e33281e4518	168764	3	https://eduscol.education.gouv.fr/5847/programmes-et-ressources-en-serie-st2s
lycee/seconde/physique-chimie	seconde	diaporama	2019	a-verifier	Signaux électriques en classe de seconde PDF - 1011.89 Ko	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2019/signaux-electriques-en-classe-de-seconde-pdf-1011-89-ko--3fa026533d.pdf	3fa026533dd54e9cd5b470fd1c5dc842505068b393fce9f49f7c4ee90fcce0e7	1036180	16	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	diaporama	2019	a-verifier	Vecteurs déplacement et boucle for PDF - 160.34 Ko	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2019/vecteurs-deplacement-et-boucle-for-pdf-160-34-ko--80c3c0ef67.pdf	80c3c0ef67b9ddb5168b82f763b8f9b2899e59a3951eae65d42b1c61bb688d65	164184	2	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	diaporama	2019	a-verifier	Vecteurs vitesse et boucle for PDF - 158.57 Ko	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2019/vecteurs-vitesse-et-boucle-for-pdf-158-57-ko--d43a97105f.pdf	d43a97105f906dce00c8b14eff8ec93bb7be2ae1c1f168053b81564a47a96bf5	162379	2	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	diaporama	2019	a-verifier	douze activités présentées	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2019/douze-activites-presentees--83f7d9e1c5.pdf	83f7d9e1c537b57ee180a42e992af219da5ec8211c952207b1b56aa30412bb2e	295919	3	https://eduscol.education.gouv.fr/6528/recherche-et-innovation-pour-l-enseignement-des-sciences-physiques
lycee/seconde/physique-chimie	seconde	diaporama	2020	a-verifier	Et bien chantez maintenant ! PDF - 1.36 Mo	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2020/et-bien-chantez-maintenant-pdf-1-36-mo--fd170ebb21.pdf	fd170ebb213b4d29386602c4f5a0889e4be344a12032be7d4d4e639aafae87c8	1426963	12	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	diaporama	2020	a-verifier	Se former à l'oral en enseignement de spécialité « biochimie - biologie - biotechnologies » PDF - 636.5 Ko	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2020/se-former-a-l-oral-en-enseignement-de-specialite-biochimie-biologie-biotechnologies-pdf-636-5-ko--ad227b3e55.pdf	ad227b3e5544868dba0baa2f23ef0ba902c2972151e00688f22ffbdafb31b5eb	651775	4	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	diaporama	2020	a-verifier	Tournez manège ! PDF - 994.57 Ko	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2020/tournez-manege-pdf-994-57-ko--add67b3960.pdf	add67b3960ee87da095327ddc100127282e65cc24bbe789e643b0be88c30eab0	1018440	11	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	diaporama	2020	a-verifier	presentation-ressources_oral_1278302.pdf	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2020/presentation-ressources-oral-1278302-pdf--68ed099990.pdf	68ed0999901b02d96e884b596e2bd99d89a9b7ed446586bb43a6056f2560e69d	704695	10	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	diaporama	2020	a-verifier	presentation-travailler_oral_1278303.pdf	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2020/presentation-travailler-oral-1278303-pdf--bd0e6860ea.pdf	bd0e6860ea14178e1c98a871c128e976a3767c8b50c5b7e0dba25aba2bd37045	961455	5	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	diaporama	2026	a-verifier	document introductif	par-scope/lycee/seconde/physique-chimie/seconde/diaporama/2026/document-introductif--b38cc15ea6.pdf	b38cc15ea6154fe49b38c058894041055226da5698eb61de0b594e67b89cba52	205852	6	https://eduscol.education.gouv.fr/6528/recherche-et-innovation-pour-l-enseignement-des-sciences-physiques
lycee/seconde/physique-chimie	seconde	evaluation-examen	2019	a-verifier	Glossaire des verbes d'action PDF - 179.15 Ko	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2019/glossaire-des-verbes-d-action-pdf-179-15-ko--8358dd3d83.pdf	8358dd3d83e7b481c387be10d2daffdef1873a4528b6659becda167712b4f30e	183449	3	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	evaluation-examen	2019	actuel	Options de création et innovation technologique et sciences de l'ingénieur de seconde (BO spécial n° 1 du 22 janvier 2019) PDF - 178.63 Ko	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2019/options-de-creation-et-innovation-technologique-et-sciences-de-l-ingenieur-de-seconde-bo-special-n-1-du-22-janvier-2019-pdf-178-63--a1912c81f9.pdf	a1912c81f955c71319613cdfa0cd9aff1f2230294dc4e4fa2d97889e179312de	182914	7	https://eduscol.education.gouv.fr/5856/programmes-et-ressources-en-serie-sti2d
lycee/seconde/physique-chimie	seconde	evaluation-examen	2019	actuel	Spécialités d'innovation technologique, ingénierie et développement durable et ingénierie, innovation et développement durable pour le cycle terminal STI2D (BO spécial n° 1 du 22 janvier 2019) PDF - 677.78 Ko	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2019/specialites-d-innovation-technologique-ingenierie-et-developpement-durable-et-ingenierie-innovation-et-developpement-durable-pour--3bce6b16a1.pdf	3bce6b16a11212c4d7109092208192ef3136e5c086c11bd3834949dae73c5ff3	694051	53	https://eduscol.education.gouv.fr/5856/programmes-et-ressources-en-serie-sti2d
lycee/seconde/physique-chimie	seconde	evaluation-examen	2019	actuel	Verbes d'action figurant dans les capacités exigibles des programmes de physique-chimie PDF - 204.81 Ko	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2019/verbes-d-action-figurant-dans-les-capacites-exigibles-des-programmes-de-physique-chimie-pdf-204-81-ko--7a649cc5fc.pdf	7a649cc5fc453de98990283247e5ab6e7542a7c22c9d4bba9db2d28810941e9e	209728	8	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	evaluation-examen	2019	a-verifier	Verrerie et variabilité PDF - 214.92 Ko	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2019/verrerie-et-variabilite-pdf-214-92-ko--6a301277ad.pdf	6a301277ad736a3a24c2a9fa0c63074a1c3b8fe129e5583ef08312a083b18b30	220075	4	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	evaluation-examen	2020	a-verifier	Animer la mise en œuvre du projet de biotechnologies - Scénarios pédagogiques PDF - 1.02 Mo	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2020/animer-la-mise-en-uvre-du-projet-de-biotechnologies-scenarios-pedagogiques-pdf-1-02-mo--c8ecb34aa2.pdf	c8ecb34aa240c7ca50c1f0ecd5037bd147575392fd2013601d39dfa0c9d7715a	1073929	9	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	evaluation-examen	2020	a-verifier	Comment mettre en œuvre le projet de biotechnologies ? Fiches méthodes PDF - 1.91 Mo	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2020/comment-mettre-en-uvre-le-projet-de-biotechnologies-fiches-methodes-pdf-1-91-mo--0964f9d03a.pdf	0964f9d03a70cbd24513db60abf18cbbb7423eafd6509371d95e0d7c9cc93442	2000492	19	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	evaluation-examen	2020	a-verifier	L'épreuve de spécialité de biochimie-biologie-biotechnologies (ressource réalisée à partir d'une classe virtuelle dans le cadre du plan national de formation 2019-2020) PDF - 1.04 Mo	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2020/l-epreuve-de-specialite-de-biochimie-biologie-biotechnologies-ressource-realisee-a-partir-d-une-classe-virtuelle-dans-le-cadre-du--b0dc173779.pdf	b0dc173779899b70f521adf96f40c7c2fda4ec84d91377efec08677ce7c55e59	1091353	4	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	evaluation-examen	2020	a-verifier	Vademecum - Former par le projet - Le projet technologique en 5 étapes PDF - 913.65 Ko	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2020/vademecum-former-par-le-projet-le-projet-technologique-en-5-etapes-pdf-913-65-ko--132c5f87f8.pdf	132c5f87f8dc085d2e301e8d2fb48a10ecfe1ff5854728ac27dd06e517ccc43e	935573	10	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	evaluation-examen	2020	a-verifier	a-lire-en-premier-reflexion-oral_1278298.pdf	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2020/a-lire-en-premier-reflexion-oral-1278298-pdf--70940bbd3f.pdf	70940bbd3fde625ce53f06666ca4ef7325bade7fb388b31377994c7447358206	237006	2	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	evaluation-examen	2020	a-verifier	reflexion_pta_calendrier-objectifs_formation_1278300.pdf	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2020/reflexion-pta-calendrier-objectifs-formation-1278300-pdf--2f60dd33ac.pdf	2f60dd33ac1c3ae22c82c2dcfb25ae1b71dc0a21ee5564df7cb1d7ce7e9ad03f	1712987	28	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	evaluation-examen	2021	a-verifier	Mesure et incertitudes au lycée PDF - 2.05 Mo	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2021/mesure-et-incertitudes-au-lycee-pdf-2-05-mo--81e293e794.pdf	81e293e79475587c76d1a7f0ef8925ad2f9f252e7c27fafe1c86f14af7f985d1	2145109	41	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	evaluation-examen	2021	a-verifier	Préparer et évaluer la question de synthèse de la sous-épreuve écrite PDF - 130.21 Ko	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2021/preparer-et-evaluer-la-question-de-synthese-de-la-sous-epreuve-ecrite-pdf-130-21-ko--a56eba8fe0.pdf	a56eba8fe024f87f1004ddc1c758db1b7b6131440eccf67d127e5fe3e5b1ca63	133334	4	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	evaluation-examen	2022	a-verifier	Analyse du sujet n°1 spécimen PDF - 150.48 Ko	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2022/analyse-du-sujet-n-1-specimen-pdf-150-48-ko--bf91bc8051.pdf	bf91bc80513eabe5bbd50c5a0fbf9de5380203aa75663c8698f3160f0743907b	154089	7	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	evaluation-examen	2022	a-verifier	Analyse du sujet n°2 spécimen PDF - 163.71 Ko	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2022/analyse-du-sujet-n-2-specimen-pdf-163-71-ko--43fde65d3e.pdf	43fde65d3e7e72ac7f1389b18b65e1bcc39cb77374d47909aceaa0ae85bc00b0	167635	6	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	evaluation-examen	2022	a-verifier	Sujet n°1 spécimen « Production et purification d’une enzyme, la TAQ polymérase » mis à disposition dans le cadre de l’évaluation en contrôle continu PDF - 477.02 Ko	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2022/sujet-n-1-specimen-production-et-purification-d-une-enzyme-la-taq-polymerase-mis-a-disposition-dans-le-cadre-de-l-evaluation-en-co--771281c0c0.pdf	771281c0c01085ba66e04c1bc23808bc8890646632bbe406ad12b5c511574dd4	488464	9	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	evaluation-examen	2022	a-verifier	Sujet n°2 spécimen « Étude d’un vaccin oral contre le paludisme à base de spiruline génétiquement modifiée » à disposition dans le cadre de l’évaluation en contrôle continu PDF - 579.61 Ko	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2022/sujet-n-2-specimen-etude-d-un-vaccin-oral-contre-le-paludisme-a-base-de-spiruline-genetiquement-modifiee-a-disposition-dans-le-cad--54eb4fb568.pdf	54eb4fb568672c4380772724750a8450700498a3948397a24224d3f77b2abde8	593522	11	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	evaluation-examen	2022	a-verifier	texte d'introduction	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2022/texte-d-introduction--7e34165119.pdf	7e341651191f2776110fbd05781ddb5661dc3c0911d1dc767de9fd049b6e1311	844499	14	https://eduscol.education.gouv.fr/6528/recherche-et-innovation-pour-l-enseignement-des-sciences-physiques
lycee/seconde/physique-chimie	seconde	evaluation-examen	2024	a-verifier	texte d'introduction	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2024/texte-d-introduction--12ac9b7563.pdf	12ac9b7563b34bf93eacbb29875628c8fe95fb6b2e8fd6785a7ab6fb6d06c738	1574055	30	https://eduscol.education.gouv.fr/6528/recherche-et-innovation-pour-l-enseignement-des-sciences-physiques
lycee/seconde/physique-chimie	seconde	evaluation-examen	2024	a-verifier	texte d'introduction	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2024/texte-d-introduction--4ea2cde3f6.pdf	4ea2cde3f6ff818189bdfb31f2960c4cc9e6e06d876286ab317f8727ba680b1c	409636	9	https://eduscol.education.gouv.fr/6528/recherche-et-innovation-pour-l-enseignement-des-sciences-physiques
lycee/seconde/physique-chimie	seconde	evaluation-examen	2025	a-verifier	Annexe – Choix des situations d’évaluation en physique-chimie et sciences de la vie et de la Terre PDF - 66.01 KO	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2025/annexe-choix-des-situations-d-evaluation-en-physique-chimie-et-sciences-de-la-vie-et-de-la-terre-pdf-66-01-ko--58b29f5b41.pdf	58b29f5b41a4e7d6eaf5c8b005c8a0c1d386cc03ce7a12b0cf2a00201bcfd68e	67597	1	https://www.education.gouv.fr/bo/2026/Hebdo1/MENE2533367N
lycee/seconde/physique-chimie	seconde	evaluation-examen	2026	a-verifier	document introductif	par-scope/lycee/seconde/physique-chimie/seconde/evaluation-examen/2026/document-introductif--e67405d310.pdf	e67405d31052636abec6fa1f2adfd1e025a27b60e1779d639c1e3f5366e0e72e	219612	7	https://eduscol.education.gouv.fr/6528/recherche-et-innovation-pour-l-enseignement-des-sciences-physiques
lycee/seconde/physique-chimie	seconde	guide	2019	a-verifier	Installation et prise en main PDF - 252.57 Ko	par-scope/lycee/seconde/physique-chimie/seconde/guide/2019/installation-et-prise-en-main-pdf-252-57-ko--72dc2f3c49.pdf	72dc2f3c49d71bf09d32527f1a38cb0f1dce6b03bfc819da5246a2c4fb6d8c7d	258634	2	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	programme-officiel	2019	a-verifier	Détermination de la masse d'un trou noir PDF - 156.71 Ko	par-scope/lycee/seconde/physique-chimie/seconde/programme-officiel/2019/determination-de-la-masse-d-un-trou-noir-pdf-156-71-ko--eb782370c1.pdf	eb782370c19b9d106a4700de830d021033e1292b82d7b107a7a0051ba23f033f	160471	2	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	programme-officiel	2019	actuel	Option de biotechnologie de seconde (BO spécial n° 1 du 22 janvier 2019) PDF - 290.81 Ko	par-scope/lycee/seconde/physique-chimie/seconde/programme-officiel/2019/option-de-biotechnologie-de-seconde-bo-special-n-1-du-22-janvier-2019-pdf-290-81-ko--0be0b0fdb5.pdf	0be0b0fdb56dc43184c39f7fe14d57d02a476bc4f5e3b5a9177ddf28b2416967	297793	8	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	programme-officiel	2019	actuel	Option de création et culture design de seconde (BO spécial n° 1 du 22 janvier 2019) PDF - 240.23 Ko	par-scope/lycee/seconde/physique-chimie/seconde/programme-officiel/2019/option-de-creation-et-culture-design-de-seconde-bo-special-n-1-du-22-janvier-2019-pdf-240-23-ko--0f72373c92.pdf	0f72373c923e5e053a323132d9c62812fca7c9a521b645f34002166d35b5c114	246000	9	https://eduscol.education.gouv.fr/5850/programmes-et-ressources-en-serie-std2a
lycee/seconde/physique-chimie	seconde	programme-officiel	2019	actuel	Seconde générale et technologique (BO spécial n° 1 du 22 janvier 2019) PDF - 458.7 Ko	par-scope/lycee/seconde/physique-chimie/seconde/programme-officiel/2019/seconde-generale-et-technologique-bo-special-n-1-du-22-janvier-2019-pdf-458-7-ko--ce6d161811.pdf	ce6d1618110659c87b3ea33d4915295856b5724ced7997f69e34ac88f58f9e0c	469712	13	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	programme-officiel	2019	a-verifier	Étude de la loi de la gravitation PDF - 433.2 Ko	par-scope/lycee/seconde/physique-chimie/seconde/programme-officiel/2019/etude-de-la-loi-de-la-gravitation-pdf-433-2-ko--3de2462c00.pdf	3de2462c00d4011ff54a7941bfbe97ea4a282a68bf322dc5b11c581840b4b247	443595	5	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	programme-officiel	2019	a-verifier	Étude du décollage d'une fusée PDF - 192.45 Ko	par-scope/lycee/seconde/physique-chimie/seconde/programme-officiel/2019/etude-du-decollage-d-une-fusee-pdf-192-45-ko--288e468018.pdf	288e46801822a688d1d030ddaebe1bd4185308402d0152fc811bda8cb8e02cfb	197064	3	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	programme-officiel	2021	a-verifier	Programme commenté - Parties prises en compte pour l’épreuve certificative PDF - 397.13 Ko	par-scope/lycee/seconde/physique-chimie/seconde/programme-officiel/2021/programme-commente-parties-prises-en-compte-pour-l-epreuve-certificative-pdf-397-13-ko--e8fdf58e42.pdf	e8fdf58e42395ce46f8cd94e7642ad5ba2603ccdbf7a7d742d48a81bf3f9926d	406665	36	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	ressource-accompagnement	2019	actuel	Introduction pour la mise en oeuvre de l'enseignement optionnel PDF - 124.72 Ko	par-scope/lycee/seconde/physique-chimie/seconde/ressource-accompagnement/2019/introduction-pour-la-mise-en-oeuvre-de-l-enseignement-optionnel-pdf-124-72-ko--9e75387feb.pdf	9e75387feb94f473ebd3784374b2340ed9ebc61bddf0c69e9cdfe41aabed394c	127715	3	https://eduscol.education.gouv.fr/5847/programmes-et-ressources-en-serie-st2s
lycee/seconde/physique-chimie	seconde	ressource-accompagnement	2019	actuel	La modélisation, une activité essentielle pour travailler les compétences de la démarche scientifique PDF - 978.78 Ko	par-scope/lycee/seconde/physique-chimie/seconde/ressource-accompagnement/2019/la-modelisation-une-activite-essentielle-pour-travailler-les-competences-de-la-demarche-scientifique-pdf-978-78-ko--1389dd59e2.pdf	1389dd59e292440df50bcdf5bcc26b49725d562ec3cc94ce4692d5334b36e17d	1002275	22	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	ressource-accompagnement	2019	a-verifier	Mise en œuvre des programmes de création et innovation technologiques (CIT) et Sciences de l'ingénieur (SI) PDF - 677.25 Ko	par-scope/lycee/seconde/physique-chimie/seconde/ressource-accompagnement/2019/mise-en-uvre-des-programmes-de-creation-et-innovation-technologiques-cit-et-sciences-de-l-ingenieur-si-pdf-677-25-ko--6093f2c9ec.pdf	6093f2c9ec1f47bc600e9eb0c86061858a00ef936c598e7193ba6a65f1dfb325	693500	8	https://eduscol.education.gouv.fr/5856/programmes-et-ressources-en-serie-sti2d
lycee/seconde/physique-chimie	seconde	ressource-accompagnement	2020	a-verifier	En avant la musique ! PDF - 806.26 Ko	par-scope/lycee/seconde/physique-chimie/seconde/ressource-accompagnement/2020/en-avant-la-musique-pdf-806-26-ko--cce46967fe.pdf	cce46967feb91b93125d298324e33bba2798536b9ef50bf78911acb78c1e5d77	825608	8	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	ressource-accompagnement	2020	a-verifier	Illusion de mouvement PDF - 953.71 Ko	par-scope/lycee/seconde/physique-chimie/seconde/ressource-accompagnement/2020/illusion-de-mouvement-pdf-953-71-ko--637169b89c.pdf	637169b89c9077e5bc7d543f99f90258e2dd05c7106158f84d4f3ce15f37f004	976598	8	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	ressource-accompagnement	2020	a-verifier	La bouillie bordelaise PDF - 312.91 Ko	par-scope/lycee/seconde/physique-chimie/seconde/ressource-accompagnement/2020/la-bouillie-bordelaise-pdf-312-91-ko--4558d87095.pdf	4558d870950f5e81a848d6bf3c31f8e84293d389de308494d8972bd94322a1fa	320421	10	https://eduscol.education.gouv.fr/5847/programmes-et-ressources-en-serie-st2s
lycee/seconde/physique-chimie	seconde	ressource-accompagnement	2020	a-verifier	Le bruit de la chute PDF - 511.02 Ko	par-scope/lycee/seconde/physique-chimie/seconde/ressource-accompagnement/2020/le-bruit-de-la-chute-pdf-511-02-ko--996253248f.pdf	996253248f44ac2042d4014c1ad93884e5358e97728fbeb163413931dd83e0b5	523287	6	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	ressource-accompagnement	2020	a-verifier	Les algues vertes : un problème nauséabond PDF - 511.57 Ko	par-scope/lycee/seconde/physique-chimie/seconde/ressource-accompagnement/2020/les-algues-vertes-un-probleme-nauseabond-pdf-511-57-ko--9a6b90a37a.pdf	9a6b90a37a4c50cf0e42c27df51ff0ab48f704432c8bcf904722be16b604a250	523844	12	https://eduscol.education.gouv.fr/5847/programmes-et-ressources-en-serie-st2s
lycee/seconde/physique-chimie	seconde	ressource-accompagnement	2020	a-verifier	Quand Galilée lâche son smartphone PDF - 1.34 Mo	par-scope/lycee/seconde/physique-chimie/seconde/ressource-accompagnement/2020/quand-galilee-lache-son-smartphone-pdf-1-34-mo--8a6f35e117.pdf	8a6f35e117e4e96ea821ed98ec2c18a2039aa079aeff8904134867e32414e5f9	1401617	11	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	ressource-accompagnement	2020	a-verifier	fiche_presentation_oral_1278301.pdf	par-scope/lycee/seconde/physique-chimie/seconde/ressource-accompagnement/2020/fiche-presentation-oral-1278301-pdf--a1967f0169.pdf	a1967f01692604d32ba16605e7234f023dbc153c31b9aaa5ebcebe71584497b7	3984652	16	https://eduscol.education.gouv.fr/5859/programmes-et-ressources-en-serie-stl
lycee/seconde/physique-chimie	seconde	ressource-accompagnement	2020	a-verifier	À travers la matière PDF - 897.1 Ko	par-scope/lycee/seconde/physique-chimie/seconde/ressource-accompagnement/2020/a-travers-la-matiere-pdf-897-1-ko--6b93fea727.pdf	6b93fea7275383353358f19dfd62b4e2128b427266800d1575ad755ba910a1dc	918630	13	https://eduscol.education.gouv.fr/5829/programmes-et-ressources-en-physique-chimie-voie-gt
lycee/seconde/physique-chimie	seconde	ressource-accompagnement	2022	a-verifier	Comment créer un projet EAC – mathématiques	par-scope/lycee/seconde/physique-chimie/seconde/ressource-accompagnement/2022/comment-creer-un-projet-eac-mathematiques--4a4b868ad8.pdf	4a4b868ad8fe3f8aca98d195a2da47bd846de6f5b9a2c64a14fb83f6bbad0e06	333864	6	https://eduscol.education.gouv.fr/6937/culture-scientifique-technique-et-industrielle-csti
